game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
146,q_learning,sb3,J0,30,26,26,30,19,10,9
147,q_learning,sb3,J1,27,30,30,27,19,10,9
148,q_learning,sb3,J1,14,30,30,14,13,5,8
149,q_learning,sb3,J0,30,16,16,30,14,8,6
150,q_learning,sb3,J1,27,30,30,27,19,9,10
151,q_learning,sb3,J1,13,30,30,13,15,5,10
152,q_learning,sb3,J1,22,30,30,22,16,9,7
153,q_learning,sb3,J1,26,30,30,26,20,7,13
154,q_learning,sb3,J0,30,16,16,30,16,12,4
155,q_learning,sb3,J1,28,30,30,28,21,13,8
156,q_learning,sb3,J0,30,26,26,30,20,7,13
157,q_learning,sb3,J1,26,30,30,26,17,11,6
158,q_learning,sb3,J1,22,30,30,22,19,12,7
159,q_learning,sb3,J1,25,30,30,25,18,7,11
160,q_learning,sb3,J0,30,28,28,30,21,13,8
161,q_learning,sb3,J0,30,26,26,30,21,13,8
162,q_learning,sb3,J1,22,30,30,22,18,9,9
163,q_learning,sb3,J1,12,30,30,12,14,3,11
164,q_learning,sb3,J1,15,30,30,15,12,4,8
165,q_learning,sb3,J1,14,30,30,14,14,4,10
166,q_learning,sb3,J0,30,29,29,30,21,13,8
167,q_learning,sb3,J0,30,26,26,30,21,13,8
168,q_learning,sb3,J1,20,30,30,20,18,9,9
169,q_learning,sb3,J0,30,26,26,30,21,13,8
170,q_learning,sb3,J1,15,30,30,15,14,6,8
171,q_learning,sb3,J1,24,30,30,24,20,14,6
172,q_learning,sb3,J0,30,26,26,30,20,13,7
173,q_learning,sb3,J0,30,28,28,30,20,12,8
174,q_learning,sb3,J1,22,30,30,22,17,8,9
175,q_learning,sb3,J0,30,26,26,30,19,11,8
176,q_learning,sb3,J1,13,30,30,13,14,7,7
177,q_learning,sb3,J0,30,20,20,30,17,12,5
178,q_learning,sb3,J0,30,22,22,30,18,14,4
179,q_learning,sb3,J1,18,30,30,18,17,8,9
180,q_learning,sb3,J1,24,30,30,24,21,12,9
181,q_learning,sb3,J1,28,30,30,28,21,10,11
182,q_learning,sb3,J0,30,26,26,30,21,11,10
183,q_learning,sb3,J0,30,26,26,30,19,11,8
184,q_learning,sb3,J0,30,25,25,30,22,16,6
185,q_learning,sb3,J1,27,30,30,27,22,11,11
186,q_learning,sb3,J0,30,28,28,30,22,10,12
187,q_learning,sb3,J0,30,26,26,30,20,12,8
188,q_learning,sb3,J1,11,30,30,11,14,6,8
189,q_learning,sb3,J1,27,30,30,27,18,10,8
190,q_learning,sb3,J0,30,22,22,30,19,12,7
191,q_learning,sb3,J1,26,30,30,26,19,7,12
192,q_learning,sb3,J1,22,30,30,22,20,13,7
193,q_learning,sb3,J1,16,30,30,16,16,10,6
194,q_learning,sb3,J0,30,22,22,30,21,16,5
195,q_learning,sb3,J1,29,30,30,29,19,9,10
196,q_learning,sb3,J1,22,30,30,22,19,12,7
197,q_learning,sb3,J0,30,24,24,30,20,15,5
198,q_learning,sb3,J0,30,19,19,30,15,13,2
199,q_learning,sb3,J0,30,20,20,30,17,12,5
200,q_learning,sb3,J0,30,26,26,30,20,11,9
201,q_learning,sb3,J1,21,30,30,21,17,8,9
202,q_learning,sb3,J1,19,30,30,19,17,9,8
203,q_learning,sb3,J1,22,30,30,22,19,8,11
204,q_learning,sb3,J0,30,23,23,30,20,13,7
205,q_learning,sb3,J1,20,30,30,20,17,10,7
206,q_learning,sb3,J0,30,27,27,30,16,7,9
207,q_learning,sb3,J1,24,30,30,24,21,13,8
208,q_learning,sb3,J1,22,30,30,22,19,7,12
209,q_learning,sb3,J0,30,28,28,30,18,10,8
210,q_learning,sb3,J0,30,26,26,30,20,10,10
211,q_learning,sb3,J1,21,30,30,21,17,9,8
212,q_learning,sb3,J0,30,20,20,30,18,11,7
213,q_learning,sb3,J1,17,30,30,17,17,9,8
214,q_learning,sb3,J0,30,23,23,30,17,11,6
215,q_learning,sb3,J1,22,30,30,22,18,10,8
216,q_learning,sb3,J0,30,27,27,30,19,10,9
217,q_learning,sb3,J1,22,30,30,22,17,10,7
218,q_learning,sb3,J1,22,30,30,22,20,11,9
219,q_learning,sb3,J0,30,26,26,30,21,15,6
220,q_learning,sb3,J1,18,30,30,18,16,7,9
221,q_learning,sb3,J1,25,30,30,25,19,10,9
222,q_learning,sb3,J1,21,30,30,21,17,7,10
223,q_learning,sb3,J0,30,26,26,30,20,12,8
224,q_learning,sb3,J1,28,30,30,28,21,14,7
225,q_learning,sb3,J0,30,12,12,30,11,8,3
226,q_learning,sb3,J0,30,21,21,30,16,12,4
227,q_learning,sb3,J1,23,30,30,23,20,10,10
228,q_learning,sb3,J0,30,23,23,30,19,12,7
229,q_learning,sb3,J0,30,22,22,30,18,12,6
230,q_learning,sb3,J1,18,30,30,18,18,8,10
231,q_learning,sb3,J1,25,30,30,25,18,8,10
232,q_learning,sb3,J1,29,30,30,29,21,8,13
233,q_learning,sb3,J1,22,30,30,22,18,11,7
234,q_learning,sb3,J1,20,30,30,20,19,8,11
235,q_learning,sb3,J1,17,30,30,17,18,9,9
236,q_learning,sb3,J1,20,30,30,20,18,10,8
237,q_learning,sb3,J1,9,30,30,9,13,4,9
238,q_learning,sb3,J0,30,29,29,30,20,12,8
239,q_learning,sb3,J1,27,30,30,27,19,9,10
240,q_learning,sb3,J1,25,30,30,25,16,6,10
241,q_learning,sb3,J0,30,27,27,30,20,16,4
242,q_learning,sb3,J1,28,30,30,28,20,9,11
243,q_learning,sb3,J0,30,26,26,30,20,11,9
244,q_learning,sb3,J1,10,30,30,10,15,3,12
245,q_learning,sb3,J0,30,29,29,30,21,12,9
246,q_learning,sb3,J0,30,27,27,30,22,10,12
247,q_learning,sb3,J1,27,30,30,27,19,12,7
248,q_learning,sb3,J0,30,26,26,30,19,12,7
249,q_learning,sb3,J1,23,30,30,23,18,8,10
250,q_learning,sb3,J0,30,28,28,30,20,14,6
251,q_learning,sb3,J0,30,26,26,30,19,11,8
252,q_learning,sb3,J1,17,30,30,17,16,8,8
253,q_learning,sb3,J1,15,30,30,15,15,7,8
254,q_learning,sb3,J0,30,26,26,30,20,11,9
255,q_learning,sb3,J1,27,30,30,27,17,10,7
256,q_learning,sb3,J0,30,25,25,30,20,8,12
257,q_learning,sb3,J0,30,26,26,30,20,13,7
258,q_learning,sb3,J1,16,30,30,16,16,10,6
259,q_learning,sb3,J0,30,26,26,30,20,11,9
260,q_learning,sb3,J1,21,30,30,21,18,11,7
261,q_learning,sb3,J0,30,29,29,30,20,9,11
262,q_learning,sb3,J0,30,13,13,30,13,11,2
263,q_learning,sb3,J0,30,27,27,30,19,9,10
264,q_learning,sb3,J1,27,30,30,27,19,11,8
265,q_learning,sb3,J0,30,29,29,30,22,12,10
266,q_learning,sb3,J0,30,26,26,30,19,11,8
267,q_learning,sb3,J0,30,26,26,30,20,10,10
268,q_learning,sb3,J1,26,30,30,26,17,4,13
269,q_learning,sb3,J0,30,26,26,30,21,14,7
270,q_learning,sb3,J0,30,27,27,30,21,12,9
271,q_learning,sb3,J1,29,30,30,29,19,11,8
272,q_learning,sb3,J1,25,30,30,25,20,13,7
273,q_learning,sb3,J0,30,26,26,30,22,14,8
274,q_learning,sb3,J0,30,29,29,30,20,10,10
275,q_learning,sb3,J1,29,30,30,29,21,12,9
276,q_learning,sb3,J0,30,29,29,30,17,9,8
277,q_learning,sb3,J1,22,30,30,22,16,9,7
278,q_learning,sb3,J1,24,30,30,24,16,7,9
279,q_learning,sb3,J1,20,30,30,20,17,6,11
280,q_learning,sb3,J1,22,30,30,22,17,9,8
281,q_learning,sb3,J1,23,30,30,23,20,10,10
282,q_learning,sb3,J1,6,30,30,6,12,4,8
283,q_learning,sb3,J1,25,30,30,25,21,8,13
284,q_learning,sb3,J0,30,28,28,30,22,14,8
285,q_learning,sb3,J1,29,30,30,29,20,14,6
286,q_learning,sb3,J1,24,30,30,24,21,10,11
287,q_learning,sb3,J1,6,30,30,6,10,3,7
288,q_learning,sb3,J1,15,30,30,15,16,10,6
289,q_learning,sb3,J0,30,23,23,30,19,10,9
290,q_learning,sb3,J1,17,30,30,17,16,8,8
291,q_learning,sb3,J1,16,30,30,16,18,8,10
292,q_learning,sb3,J1,13,30,30,13,14,5,9
293,q_learning,sb3,J1,16,30,30,16,17,6,11
294,q_learning,sb3,J1,28,30,30,28,23,17,6
295,q_learning,sb3,J0,30,26,26,30,19,8,11
296,q_learning,sb3,J0,30,22,22,30,16,11,5
297,q_learning,sb3,J1,26,30,30,26,19,8,11
298,q_learning,sb3,J0,30,26,26,30,22,12,10
299,q_learning,sb3,J1,23,30,30,23,19,11,8
300,q_learning,sb3,J1,20,30,30,20,18,9,9
301,q_learning,sb3,J0,30,27,27,30,19,12,7
302,q_learning,sb3,J1,20,30,30,20,18,8,10
303,q_learning,sb3,J1,25,30,30,25,17,10,7
304,q_learning,sb3,J0,30,27,27,30,21,13,8
305,q_learning,sb3,J0,30,29,29,30,21,13,8
306,q_learning,sb3,J0,30,27,27,30,21,12,9
307,q_learning,sb3,J1,23,30,30,23,18,8,10
308,q_learning,sb3,J0,30,28,28,30,20,10,10
309,q_learning,sb3,J1,14,30,30,14,17,9,8
310,q_learning,sb3,J0,30,25,25,30,20,12,8
311,q_learning,sb3,J1,26,30,30,26,19,7,12
312,q_learning,sb3,J1,27,30,30,27,21,11,10
313,q_learning,sb3,J1,22,30,30,22,19,11,8
314,q_learning,sb3,J1,29,30,30,29,21,12,9
315,q_learning,sb3,J1,25,30,30,25,17,10,7
316,q_learning,sb3,J1,9,30,30,9,12,2,10
317,q_learning,sb3,J0,30,25,25,30,21,13,8
318,q_learning,sb3,J1,14,30,30,14,14,5,9
319,q_learning,sb3,J1,26,30,30,26,17,7,10
320,q_learning,sb3,J1,26,30,30,26,19,11,8
321,q_learning,sb3,J1,27,30,30,27,18,10,8
322,q_learning,sb3,J1,21,30,30,21,17,6,11
323,q_learning,sb3,J1,22,30,30,22,17,8,9
324,q_learning,sb3,J1,29,30,30,29,23,15,8
325,q_learning,sb3,J0,30,26,26,30,22,13,9
326,q_learning,sb3,J0,30,22,22,30,20,15,5
327,q_learning,sb3,J0,30,24,24,30,17,9,8
328,q_learning,sb3,J0,30,24,24,30,18,9,9
329,q_learning,sb3,J0,30,27,27,30,20,13,7
330,q_learning,sb3,J1,18,30,30,18,16,7,9
331,q_learning,sb3,J1,27,30,30,27,19,6,13
332,q_learning,sb3,J0,30,16,16,30,13,10,3
333,q_learning,sb3,J1,17,30,30,17,17,7,10
334,q_learning,sb3,J1,22,30,30,22,17,12,5
335,q_learning,sb3,J1,18,30,30,18,18,8,10
336,q_learning,sb3,J1,9,30,30,9,12,3,9
337,q_learning,sb3,J1,20,30,30,20,15,8,7
338,q_learning,sb3,J1,12,30,30,12,15,7,8
339,q_learning,sb3,J1,20,30,30,20,16,8,8
340,q_learning,sb3,J0,30,24,24,30,17,10,7
341,q_learning,sb3,J0,30,20,20,30,18,10,8
342,q_learning,sb3,J0,30,28,28,30,22,15,7
343,q_learning,sb3,J0,30,28,28,30,21,14,7
344,q_learning,sb3,J1,17,30,30,17,19,9,10
345,q_learning,sb3,J0,30,27,27,30,21,10,11
346,q_learning,sb3,J0,30,18,18,30,16,10,6
347,q_learning,sb3,J0,30,28,28,30,20,10,10
348,q_learning,sb3,J1,14,30,30,14,15,5,10
349,q_learning,sb3,J0,30,28,28,30,20,13,7
350,q_learning,sb3,J1,16,30,30,16,18,10,8
351,q_learning,sb3,J0,30,26,26,30,20,10,10
352,q_learning,sb3,J1,17,30,30,17,15,8,7
353,q_learning,sb3,J1,12,30,30,12,15,7,8
354,q_learning,sb3,J0,30,28,28,30,16,9,7
355,q_learning,sb3,J0,30,23,23,30,18,11,7
356,q_learning,sb3,J1,8,30,30,8,14,2,12
357,q_learning,sb3,J1,12,30,30,12,14,5,9
358,q_learning,sb3,J0,30,28,28,30,18,10,8
359,q_learning,sb3,J1,22,30,30,22,18,10,8
360,q_learning,sb3,J1,25,30,30,25,20,12,8
361,q_learning,sb3,J0,30,26,26,30,21,12,9
362,q_learning,sb3,J0,30,26,26,30,21,13,8
363,q_learning,sb3,J0,30,23,23,30,20,15,5
364,q_learning,sb3,J1,25,30,30,25,19,8,11
365,q_learning,sb3,J0,30,18,18,30,17,10,7
366,q_learning,sb3,J1,19,30,30,19,17,8,9
367,q_learning,sb3,J0,30,29,29,30,20,11,9
368,q_learning,sb3,J0,30,28,28,30,22,12,10
369,q_learning,sb3,J0,30,26,26,30,19,11,8
370,q_learning,sb3,J0,30,14,14,30,15,11,4
371,q_learning,sb3,J0,30,26,26,30,18,11,7
372,q_learning,sb3,J0,30,18,18,30,16,9,7
373,q_learning,sb3,J0,30,29,29,30,20,10,10
374,q_learning,sb3,J1,26,30,30,26,18,8,10
375,q_learning,sb3,J0,30,25,25,30,18,11,7
376,q_learning,sb3,J0,30,19,19,30,17,11,6
377,q_learning,sb3,J0,30,29,29,30,19,12,7
378,q_learning,sb3,J1,19,30,30,19,15,5,10
379,q_learning,sb3,J0,30,15,15,30,14,11,3
380,q_learning,sb3,J1,14,30,30,14,17,9,8
381,q_learning,sb3,J0,30,26,26,30,20,14,6
382,q_learning,sb3,J1,23,30,30,23,19,11,8
383,q_learning,sb3,J1,27,30,30,27,20,12,8
384,q_learning,sb3,J1,19,30,30,19,17,6,11
385,q_learning,sb3,J1,18,30,30,18,16,9,7
386,q_learning,sb3,J1,20,30,30,20,17,9,8
387,q_learning,sb3,J1,28,30,30,28,20,13,7
388,q_learning,sb3,J0,30,27,27,30,22,12,10
389,q_learning,sb3,J0,30,26,26,30,20,13,7
390,q_learning,sb3,J0,30,18,18,30,14,9,5
391,q_learning,sb3,J0,30,26,26,30,21,12,9
392,q_learning,sb3,J1,24,30,30,24,19,10,9
393,q_learning,sb3,J1,24,30,30,24,22,11,11
394,q_learning,sb3,J0,30,26,26,30,21,11,10
395,q_learning,sb3,J0,30,29,29,30,20,10,10
396,q_learning,sb3,J1,23,30,30,23,17,11,6
397,q_learning,sb3,J1,25,30,30,25,19,13,6
398,q_learning,sb3,J1,27,30,30,27,20,12,8
399,q_learning,sb3,J1,16,30,30,16,15,6,9
400,q_learning,sb3,J0,30,20,20,30,20,15,5
401,q_learning,sb3,J1,23,30,30,23,20,9,11
402,q_learning,sb3,J1,26,30,30,26,20,13,7
403,q_learning,sb3,J0,30,24,24,30,18,12,6
404,q_learning,sb3,J1,20,30,30,20,16,6,10
405,q_learning,sb3,J0,30,21,21,30,20,10,10
406,q_learning,sb3,J1,22,30,30,22,18,10,8
407,q_learning,sb3,J1,8,30,30,8,12,3,9
408,q_learning,sb3,J1,23,30,30,23,18,11,7
409,q_learning,sb3,J1,19,30,30,19,16,10,6
410,q_learning,sb3,J1,27,30,30,27,21,12,9
411,q_learning,sb3,J0,30,22,22,30,17,10,7
412,q_learning,sb3,J0,30,23,23,30,20,11,9
413,q_learning,sb3,J0,30,26,26,30,20,12,8
414,q_learning,sb3,J0,30,26,26,30,19,10,9
415,q_learning,sb3,J0,30,28,28,30,22,12,10
416,q_learning,sb3,J1,14,30,30,14,15,7,8
417,q_learning,sb3,J0,30,28,28,30,21,10,11
418,q_learning,sb3,J1,25,30,30,25,21,11,10
419,q_learning,sb3,J0,30,25,25,30,17,10,7
420,q_learning,sb3,J1,16,30,30,16,16,7,9
421,q_learning,sb3,J0,30,24,24,30,21,14,7
422,q_learning,sb3,J0,30,28,28,30,19,8,11
423,q_learning,sb3,J1,24,30,30,24,19,10,9
424,q_learning,sb3,J0,30,26,26,30,19,12,7
425,q_learning,sb3,J0,30,26,26,30,23,16,7
426,q_learning,sb3,J1,20,30,30,20,17,8,9
427,q_learning,sb3,J1,29,30,30,29,22,12,10
428,q_learning,sb3,J0,30,11,11,30,16,12,4
429,q_learning,sb3,J1,25,30,30,25,19,8,11
430,q_learning,sb3,J1,29,30,30,29,18,9,9
431,q_learning,sb3,J0,30,28,28,30,20,10,10
432,q_learning,sb3,J1,24,30,30,24,19,11,8
433,q_learning,sb3,J1,24,30,30,24,19,10,9
434,q_learning,sb3,J0,30,26,26,30,20,11,9
435,q_learning,sb3,J1,25,30,30,25,20,11,9
436,q_learning,sb3,J0,30,28,28,30,21,10,11
437,q_learning,sb3,J0,30,26,26,30,21,16,5
438,q_learning,sb3,J1,16,30,30,16,18,8,10
439,q_learning,sb3,J1,17,30,30,17,17,10,7
440,q_learning,sb3,J0,30,26,26,30,22,13,9
441,q_learning,sb3,J1,29,30,30,29,18,11,7
442,q_learning,sb3,J0,30,26,26,30,19,9,10
443,q_learning,sb3,J1,23,30,30,23,18,12,6
444,q_learning,sb3,J1,28,30,30,28,19,12,7
445,q_learning,sb3,J0,30,28,28,30,18,10,8
446,q_learning,sb3,J1,20,30,30,20,20,10,10
447,q_learning,sb3,J1,18,30,30,18,19,9,10
448,q_learning,sb3,J1,29,30,30,29,19,9,10
449,q_learning,sb3,J1,24,30,30,24,18,9,9
450,q_learning,sb3,J0,30,23,23,30,18,12,6
451,q_learning,sb3,J0,30,7,7,30,12,10,2
452,q_learning,sb3,J1,22,30,30,22,19,10,9
453,q_learning,sb3,J0,30,27,27,30,18,10,8
454,q_learning,sb3,J1,15,30,30,15,16,5,11
455,q_learning,sb3,J1,21,30,30,21,18,6,12
456,q_learning,sb3,J1,20,30,30,20,16,6,10
457,q_learning,sb3,J0,30,26,26,30,19,13,6
458,q_learning,sb3,J0,30,20,20,30,20,15,5
459,q_learning,sb3,J0,30,21,21,30,17,9,8
460,q_learning,sb3,J1,27,30,30,27,19,6,13
461,q_learning,sb3,J0,30,24,24,30,21,11,10
462,q_learning,sb3,J1,16,30,30,16,16,7,9
463,q_learning,sb3,J0,30,26,26,30,19,11,8
464,q_learning,sb3,J1,21,30,30,21,17,10,7
465,q_learning,sb3,J1,16,30,30,16,18,7,11
466,q_learning,sb3,J1,28,30,30,28,21,14,7
467,q_learning,sb3,J0,30,20,20,30,17,10,7
468,q_learning,sb3,J0,30,26,26,30,19,9,10
469,q_learning,sb3,J1,25,30,30,25,20,12,8
470,q_learning,sb3,J1,21,30,30,21,20,12,8
471,q_learning,sb3,J0,30,14,14,30,17,14,3
472,q_learning,sb3,J1,20,30,30,20,19,11,8
473,q_learning,sb3,J1,21,30,30,21,19,11,8
474,q_learning,sb3,J1,25,30,30,25,19,12,7
475,q_learning,sb3,J1,10,30,30,10,14,5,9
476,q_learning,sb3,J1,22,30,30,22,19,11,8
477,q_learning,sb3,J1,27,30,30,27,21,10,11
478,q_learning,sb3,J1,18,30,30,18,17,8,9
479,q_learning,sb3,J1,20,30,30,20,18,8,10
480,q_learning,sb3,J1,28,30,30,28,20,11,9
481,q_learning,sb3,J1,18,30,30,18,17,8,9
482,q_learning,sb3,J1,29,30,30,29,19,11,8
483,q_learning,sb3,J0,30,24,24,30,19,12,7
484,q_learning,sb3,J0,30,27,27,30,19,12,7
485,q_learning,sb3,J0,30,19,19,30,13,7,6
486,q_learning,sb3,J0,30,26,26,30,19,8,11
487,q_learning,sb3,J0,30,28,28,30,21,12,9
488,q_learning,sb3,J1,22,30,30,22,14,8,6
489,q_learning,sb3,J1,18,30,30,18,17,6,11
490,q_learning,sb3,J1,20,30,30,20,19,10,9
491,q_learning,sb3,J0,30,26,26,30,19,13,6
492,q_learning,sb3,J1,25,30,30,25,19,12,7
493,q_learning,sb3,J1,20,30,30,20,20,10,10
494,q_learning,sb3,J1,12,30,30,12,13,5,8
495,q_learning,sb3,J0,30,27,27,30,21,13,8
496,q_learning,sb3,J0,30,26,26,30,22,13,9
497,q_learning,sb3,J0,30,15,15,30,15,13,2
498,q_learning,sb3,J1,23,30,30,23,19,10,9
499,q_learning,sb3,J1,17,30,30,17,17,9,8
500,q_learning,sb3,J1,26,30,30,26,21,13,8
501,q_learning,sb3,J0,30,29,29,30,18,7,11
502,q_learning,sb3,J1,23,30,30,23,17,6,11
503,q_learning,sb3,J1,25,30,30,25,17,9,8
504,q_learning,sb3,J1,21,30,30,21,17,7,10
505,q_learning,sb3,J1,23,30,30,23,20,12,8
506,q_learning,sb3,J1,27,30,30,27,19,11,8
507,q_learning,sb3,J1,17,30,30,17,15,6,9
508,q_learning,sb3,J1,16,30,30,16,16,6,10
509,q_learning,sb3,J0,30,28,28,30,20,12,8
510,q_learning,sb3,J1,25,30,30,25,19,9,10
511,q_learning,sb3,J0,30,25,25,30,18,13,5
512,q_learning,sb3,J1,23,30,30,23,20,6,14
513,q_learning,sb3,J0,30,26,26,30,21,13,8
514,q_learning,sb3,J1,15,30,30,15,15,7,8
515,q_learning,sb3,J1,25,30,30,25,18,9,9
516,q_learning,sb3,J1,17,30,30,17,17,6,11
517,q_learning,sb3,J0,30,27,27,30,18,9,9
518,q_learning,sb3,J0,30,26,26,30,22,14,8
519,q_learning,sb3,J1,9,30,30,9,13,5,8
520,q_learning,sb3,J1,29,30,30,29,20,10,10
521,q_learning,sb3,J1,18,30,30,18,17,6,11
522,q_learning,sb3,J1,27,30,30,27,20,10,10
523,q_learning,sb3,J0,30,21,21,30,17,8,9
524,q_learning,sb3,J1,28,30,30,28,18,10,8
525,q_learning,sb3,J1,23,30,30,23,18,8,10
526,q_learning,sb3,J0,30,26,26,30,20,11,9
527,q_learning,sb3,J1,18,30,30,18,15,8,7
528,q_learning,sb3,J1,25,30,30,25,21,12,9
529,q_learning,sb3,J1,22,30,30,22,17,7,10
530,q_learning,sb3,J0,30,25,25,30,19,11,8
531,q_learning,sb3,J0,30,23,23,30,21,14,7
532,q_learning,sb3,J1,28,30,30,28,21,12,9
533,q_learning,sb3,J1,20,30,30,20,19,7,12
534,q_learning,sb3,J1,23,30,30,23,20,8,12
535,q_learning,sb3,J0,30,28,28,30,20,13,7
536,q_learning,sb3,J0,30,27,27,30,20,12,8
537,q_learning,sb3,J0,30,25,25,30,21,15,6
538,q_learning,sb3,J1,21,30,30,21,17,9,8
539,q_learning,sb3,J0,30,25,25,30,19,14,5
540,q_learning,sb3,J1,21,30,30,21,19,9,10
541,q_learning,sb3,J0,30,28,28,30,18,8,10
542,q_learning,sb3,J0,30,27,27,30,20,10,10
543,q_learning,sb3,J1,27,30,30,27,21,16,5
544,q_learning,sb3,J0,30,20,20,30,17,10,7
545,q_learning,sb3,J1,19,30,30,19,16,6,10
546,q_learning,sb3,J1,22,30,30,22,18,9,9
547,q_learning,sb3,J0,30,26,26,30,19,10,9
548,q_learning,sb3,J0,30,28,28,30,19,10,9
549,q_learning,sb3,J0,30,27,27,30,19,12,7
550,q_learning,sb3,J0,30,28,28,30,22,12,10
551,q_learning,sb3,J0,30,26,26,30,23,16,7
552,q_learning,sb3,J1,29,30,30,29,20,11,9
553,q_learning,sb3,J0,30,28,28,30,19,12,7
554,q_learning,sb3,J0,30,16,16,30,16,13,3
555,q_learning,sb3,J0,30,26,26,30,20,13,7
556,q_learning,sb3,J0,30,28,28,30,19,11,8
557,q_learning,sb3,J1,17,30,30,17,16,9,7
558,q_learning,sb3,J1,26,30,30,26,21,12,9
559,q_learning,sb3,J0,30,27,27,30,19,12,7
560,q_learning,sb3,J0,30,21,21,30,17,10,7
561,q_learning,sb3,J1,18,30,30,18,16,7,9
562,q_learning,sb3,J1,24,30,30,24,20,13,7
563,q_learning,sb3,J1,25,30,30,25,20,13,7
564,q_learning,sb3,J1,15,30,30,15,16,6,10
565,q_learning,sb3,J0,30,21,21,30,16,9,7
566,q_learning,sb3,J1,15,30,30,15,16,10,6
567,q_learning,sb3,J0,30,26,26,30,20,12,8
568,q_learning,sb3,J0,30,27,27,30,20,12,8
569,q_learning,sb3,J0,30,26,26,30,22,15,7
570,q_learning,sb3,J1,24,30,30,24,18,7,11
571,q_learning,sb3,J1,17,30,30,17,15,3,12
572,q_learning,sb3,J0,30,28,28,30,20,13,7
573,q_learning,sb3,J0,30,24,24,30,16,9,7
574,q_learning,sb3,J0,30,26,26,30,18,12,6
575,q_learning,sb3,J0,30,21,21,30,17,11,6
576,q_learning,sb3,J1,27,30,30,27,19,10,9
577,q_learning,sb3,J1,23,30,30,23,17,9,8
578,q_learning,sb3,J0,30,17,17,30,18,15,3
579,q_learning,sb3,J1,28,30,30,28,21,14,7
580,q_learning,sb3,J0,30,26,26,30,20,10,10
581,q_learning,sb3,J0,30,23,23,30,20,10,10
582,q_learning,sb3,J1,23,30,30,23,19,9,10
583,q_learning,sb3,J1,16,30,30,16,17,9,8
584,q_learning,sb3,J1,26,30,30,26,21,14,7
585,q_learning,sb3,J1,20,30,30,20,19,11,8
586,q_learning,sb3,J0,30,25,25,30,18,12,6
587,q_learning,sb3,J0,30,27,27,30,17,7,10
588,q_learning,sb3,J1,28,30,30,28,20,10,10
589,q_learning,sb3,J1,22,30,30,22,18,7,11
590,q_learning,sb3,J1,8,30,30,8,14,6,8
591,q_learning,sb3,J1,24,30,30,24,18,11,7
592,q_learning,sb3,J0,30,27,27,30,21,12,9
593,q_learning,sb3,J1,26,30,30,26,19,11,8
594,q_learning,sb3,J0,30,28,28,30,22,12,10
595,q_learning,sb3,J0,30,27,27,30,21,12,9
596,q_learning,sb3,J1,26,30,30,26,17,7,10
597,q_learning,sb3,J1,9,30,30,9,11,4,7
598,q_learning,sb3,J1,17,30,30,17,19,6,13
599,q_learning,sb3,J0,30,27,27,30,22,14,8
600,q_learning,sb3,J1,23,30,30,23,18,8,10
601,q_learning,sb3,J1,19,30,30,19,18,12,6
602,q_learning,sb3,J1,22,30,30,22,18,9,9
603,q_learning,sb3,J1,27,30,30,27,19,9,10
604,q_learning,sb3,J1,20,30,30,20,17,8,9
605,q_learning,sb3,J1,23,30,30,23,18,7,11
606,q_learning,sb3,J1,25,30,30,25,19,12,7
607,q_learning,sb3,J1,17,30,30,17,16,8,8
608,q_learning,sb3,J1,12,30,30,12,15,7,8
609,q_learning,sb3,J1,21,30,30,21,19,9,10
610,q_learning,sb3,J1,7,30,30,7,13,5,8
611,q_learning,sb3,J0,30,27,27,30,21,12,9
612,q_learning,sb3,J1,21,30,30,21,19,10,9
613,q_learning,sb3,J0,30,23,23,30,18,9,9
614,q_learning,sb3,J0,30,27,27,30,21,12,9
615,q_learning,sb3,J1,27,30,30,27,18,11,7
616,q_learning,sb3,J1,29,30,30,29,20,12,8
617,q_learning,sb3,J0,30,28,28,30,22,12,10
618,q_learning,sb3,J1,27,30,30,27,20,11,9
619,q_learning,sb3,J1,26,30,30,26,20,10,10
620,q_learning,sb3,J1,25,30,30,25,17,8,9
621,q_learning,sb3,J1,29,30,30,29,21,13,8
622,q_learning,sb3,J0,30,26,26,30,19,13,6
623,q_learning,sb3,J1,20,30,30,20,16,8,8
624,q_learning,sb3,J1,22,30,30,22,18,10,8
625,q_learning,sb3,J1,11,30,30,11,16,6,10
626,q_learning,sb3,J1,21,30,30,21,18,10,8
627,q_learning,sb3,J1,29,30,30,29,19,11,8
628,q_learning,sb3,J1,21,30,30,21,20,11,9
629,q_learning,sb3,J1,25,30,30,25,20,11,9
630,q_learning,sb3,J0,30,20,20,30,14,8,6
631,q_learning,sb3,J1,22,30,30,22,18,8,10
632,q_learning,sb3,J1,23,30,30,23,18,9,9
633,q_learning,sb3,J0,30,26,26,30,17,10,7
634,q_learning,sb3,J1,24,30,30,24,18,12,6
635,q_learning,sb3,J1,27,30,30,27,19,13,6
636,q_learning,sb3,J1,29,30,30,29,21,13,8
637,q_learning,sb3,J1,22,30,30,22,18,8,10
638,q_learning,sb3,J1,26,30,30,26,19,11,8
639,q_learning,sb3,J1,22,30,30,22,20,9,11
640,q_learning,sb3,J0,30,27,27,30,20,14,6
641,q_learning,sb3,J1,28,30,30,28,19,10,9
642,q_learning,sb3,J0,30,20,20,30,17,8,9
