game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
511,sb3,q_learning,J1,27,30,30,27,20,13,7
512,sb3,q_learning,J0,30,17,17,30,13,9,4
513,sb3,q_learning,J0,30,15,15,30,15,11,4
514,sb3,q_learning,J1,24,30,30,24,20,8,12
515,sb3,q_learning,J0,30,16,16,30,16,9,7
516,sb3,q_learning,J0,30,27,27,30,18,9,9
517,sb3,q_learning,J0,30,17,17,30,18,16,2
518,sb3,q_learning,J0,30,20,20,30,15,7,8
519,sb3,q_learning,J0,30,23,23,30,17,9,8
520,sb3,q_learning,J0,30,13,13,30,14,9,5
521,sb3,q_learning,J0,30,28,28,30,20,10,10
522,sb3,q_learning,J1,29,30,30,29,17,9,8
523,sb3,q_learning,J1,17,30,30,17,14,8,6
524,sb3,q_learning,J1,28,30,30,28,18,13,5
525,sb3,q_learning,J0,30,25,25,30,22,11,11
526,sb3,q_learning,J1,18,30,30,18,18,5,13
527,sb3,q_learning,J0,30,24,24,30,19,11,8
528,sb3,q_learning,J0,30,23,23,30,19,9,10
529,sb3,q_learning,J1,24,30,30,24,16,10,6
530,sb3,q_learning,J0,30,28,28,30,19,11,8
