game,hand_index,agent_0,agent_1,event_type,caller,caller_id,caller_agent,opponent,opponent_agent,action,round_number,truco_level_before,envido_level_before,envido_total_before,envido_total_previous,caller_envido_points,opponent_envido_points,envido_points_diff,caller_weaker_envido,envido_winner,caller_hand,opponent_hand,caller_best_strength,caller_avg_strength,caller_top2_strength,opponent_best_strength,opponent_avg_strength,opponent_top2_strength,strength_diff_avg,caller_weaker_hand,response_action,response_type,responder,responder_agent,points_before_j0,points_before_j1,points_after_j0,points_after_j1,delta_j0,delta_j1,caller_points_delta,hand_winner,caller_won_hand
37,16,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,32,25,7,0,J1,2-1|5-2|7-2,4-1|1-1|2-3,,,,,,,,,NO_QUIERO,decline,J0,rational,18,10,18,11,0,1,1,,
37,16,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,3,0,,,,,,,,,7-2,2-3,11.0,11.0,11.0,9.0,9.0,9.0,2.0,0,QUIERO,accept,J0,rational,18,11,18,13,0,2,2,J1,1
37,19,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,6,6,0,1,J1,1-1|4-2|6-0,12-3|6-2,,,,,,,,,NO_QUIERO,decline,J0,rational,18,15,18,16,0,1,1,,
37,19,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,1,0,,,,,,,,,1-1|4-2|6-0,12-3|6-2,13.0,5.666666666666667,16.0,7.0,5.0,10.0,0.666666666666667,0,QUIERO,accept,J0,rational,18,16,20,16,2,0,0,J0,0
37,20,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,7,5,2,1,J1,7-3|3-0|12-2,11-0|5-1|1-3,,,,,,,,,NO_QUIERO,decline,J0,rational,20,16,20,17,0,1,1,,
37,20,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,1,0,,,,,,,,,7-3|3-0|12-2,11-0|5-1|1-3,10.0,7.0,17.0,8.0,5.333333333333333,14.0,1.666666666666667,0,QUIERO,accept,J0,rational,20,17,22,17,2,0,0,J0,0
37,23,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,25,1,24,0,J1,5-2|5-3|12-3,11-1|10-3,,,,,,,,,NO_QUIERO,decline,J0,rational,23,18,23,19,0,1,1,,
37,24,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,2,0,,,,,,,,,12-3|1-2,1-3|12-0,8.0,7.5,15.0,8.0,7.5,15.0,0.0,0,QUIERO,accept,J0,rational,24,19,24,21,0,2,2,J1,1
37,27,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,7,24,-17,1,J1,3-3|7-1|6-0,4-0|11-0,,,,,,,,,NO_QUIERO,decline,J0,rational,26,21,26,22,0,1,1,,
37,27,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,1,0,,,,,,,,,3-3|7-1|6-0,4-0|11-0,10.0,5.666666666666667,14.0,6.0,3.5,7.0,2.166666666666667,0,QUIERO,accept,J0,rational,26,22,26,24,0,2,2,J1,1
37,28,rational,q_learning,truco,J0,0,rational,J1,q_learning,TRUCO,2,0,,,,,,,,,2-0|3-3,5-0|4-3,10.0,9.5,19.0,2.0,1.5,3.0,8.0,0,NO_QUIERO,decline,J1,q_learning,26,24,27,24,1,0,1,J0,1
37,29,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,30,5,25,0,J1,4-0|3-1|7-1,5-0|4-2,,,,,,,,,NO_QUIERO,decline,J0,rational,27,24,27,25,0,1,1,,
37,30,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,5,24,-19,1,J1,5-2|2-1|4-3,3-0|3-2|1-2,,,,,,,,,NO_QUIERO,decline,J0,rational,28,25,28,26,0,1,1,,
37,30,rational,q_learning,truco,J0,0,rational,J1,q_learning,TRUCO,2,0,,,,,,,,,3-0|3-2,2-1|4-3,10.0,10.0,20.0,9.0,5.0,10.0,5.0,0,RETRUCO,raise,J1,q_learning,28,26,30,26,2,0,2,J0,1
37,30,rational,q_learning,truco,J1,1,q_learning,J0,rational,RETRUCO,2,0,,,,,,,,,2-1|4-3,3-0|3-2,9.0,5.0,10.0,10.0,10.0,20.0,-5.0,1,VALE_CUATRO,raise,J0,rational,28,26,30,26,2,0,0,J0,0
37,30,rational,q_learning,truco,J0,0,rational,J1,q_learning,VALE_CUATRO,2,1,,,,,,,,,3-0|3-2,2-1|4-3,10.0,10.0,20.0,9.0,5.0,10.0,5.0,0,QUIERO,accept,J1,q_learning,28,26,30,26,2,0,2,J0,1
38,1,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,28,23,5,0,J1,5-3|6-2|3-3,1-3|2-3,,,,,,,,,NO_QUIERO,decline,J0,rational,0,0,0,1,0,1,1,,
38,1,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,3,0,,,,,,,,,5-3,,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0,NO_QUIERO,decline,J0,rational,0,1,0,2,0,1,1,J1,1
