game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
378,random,rational,N/A,N/A,J1,4,30,30,4,13,2,11
379,random,rational,N/A,N/A,J1,4,30,30,4,18,2,16
380,random,rational,N/A,N/A,J1,18,30,30,18,23,7,16
381,random,rational,N/A,N/A,J1,13,30,30,13,19,5,14
382,random,rational,N/A,N/A,J1,3,30,30,3,10,1,9
383,random,rational,N/A,N/A,J1,10,30,30,10,14,1,13
384,random,rational,N/A,N/A,J1,3,30,30,3,9,2,7
385,random,rational,N/A,N/A,J1,12,30,30,12,9,4,5
386,random,rational,N/A,N/A,J1,13,30,30,13,21,7,14
387,random,rational,N/A,N/A,J1,2,30,30,2,8,1,7
388,random,rational,N/A,N/A,J1,13,30,30,13,18,5,13
389,random,rational,N/A,N/A,J1,11,30,30,11,15,5,10
390,random,rational,N/A,N/A,J1,6,30,30,6,19,3,16
391,random,rational,N/A,N/A,J1,6,30,30,6,8,1,7
392,random,rational,N/A,N/A,J1,5,30,30,5,13,2,11
393,random,rational,N/A,N/A,J1,3,30,30,3,4,1,3
394,random,rational,N/A,N/A,J1,4,30,30,4,11,2,9
395,random,rational,N/A,N/A,J0,30,5,5,30,5,1,4
396,random,rational,N/A,N/A,J1,11,30,30,11,19,4,15
397,random,rational,N/A,N/A,J1,4,30,30,4,14,2,12
398,random,rational,N/A,N/A,J1,6,30,30,6,15,2,13
399,random,rational,N/A,N/A,J0,30,4,4,30,3,1,2
400,random,rational,N/A,N/A,J1,11,30,30,11,14,2,12
401,random,rational,N/A,N/A,J1,6,30,30,6,14,3,11
402,random,rational,N/A,N/A,J0,30,12,12,30,14,7,7
403,random,rational,N/A,N/A,J1,3,30,30,3,7,1,6
404,random,rational,N/A,N/A,J1,15,30,30,15,17,2,15
405,random,rational,N/A,N/A,J1,6,30,30,6,9,2,7
406,random,rational,N/A,N/A,J1,3,30,30,3,6,1,5
407,random,rational,N/A,N/A,J1,0,30,30,0,1,0,1
408,random,rational,N/A,N/A,J1,1,30,30,1,3,1,2
409,random,rational,N/A,N/A,J1,0,30,30,0,0,0,0
410,random,rational,N/A,N/A,J1,14,30,30,14,22,7,15
411,random,rational,N/A,N/A,J1,13,30,30,13,19,5,14
412,random,rational,N/A,N/A,J1,13,30,30,13,10,3,7
413,random,rational,N/A,N/A,J1,10,30,30,10,17,5,12
414,random,rational,N/A,N/A,J1,22,30,30,22,16,3,13
415,random,rational,N/A,N/A,J1,11,30,30,11,19,3,16
416,random,rational,N/A,N/A,J1,11,30,30,11,22,6,16
417,random,rational,N/A,N/A,J1,2,30,30,2,2,0,2
418,random,rational,N/A,N/A,J1,9,30,30,9,13,3,10
419,random,rational,N/A,N/A,J1,15,30,30,15,21,9,12
420,random,rational,N/A,N/A,J1,4,30,30,4,7,2,5
421,random,rational,N/A,N/A,J1,11,30,30,11,20,6,14
422,random,rational,N/A,N/A,J1,4,30,30,4,8,2,6
423,random,rational,N/A,N/A,J1,6,30,30,6,11,3,8
424,random,rational,N/A,N/A,J1,1,30,30,1,3,1,2
425,random,rational,N/A,N/A,J0,30,18,18,30,13,2,11
426,random,rational,N/A,N/A,J1,6,30,30,6,14,1,13
427,random,rational,N/A,N/A,J1,3,30,30,3,7,2,5
428,random,rational,N/A,N/A,J1,28,30,30,28,29,13,16
429,random,rational,N/A,N/A,J1,10,30,30,10,13,2,11
430,random,rational,N/A,N/A,J1,7,30,30,7,15,1,14
431,random,rational,N/A,N/A,J1,10,30,30,10,19,3,16
432,random,rational,N/A,N/A,J1,10,30,30,10,17,4,13
433,random,rational,N/A,N/A,J1,2,30,30,2,2,0,2
434,random,rational,N/A,N/A,J1,11,30,30,11,16,5,11
435,random,rational,N/A,N/A,J1,4,30,30,4,5,2,3
436,random,rational,N/A,N/A,J1,27,30,30,27,23,9,14
437,random,rational,N/A,N/A,J1,26,30,30,26,17,6,11
438,random,rational,N/A,N/A,J1,0,30,30,0,4,0,4
439,random,rational,N/A,N/A,J1,8,30,30,8,14,3,11
440,random,rational,N/A,N/A,J1,6,30,30,6,13,1,12
441,random,rational,N/A,N/A,J1,0,30,30,0,3,0,3
442,random,rational,N/A,N/A,J1,3,30,30,3,13,0,13
443,random,rational,N/A,N/A,J1,13,30,30,13,15,4,11
444,random,rational,N/A,N/A,J1,2,30,30,2,3,1,2
445,random,rational,N/A,N/A,J1,10,30,30,10,18,5,13
446,random,rational,N/A,N/A,J1,8,30,30,8,14,2,12
447,random,rational,N/A,N/A,J1,0,30,30,0,0,0,0
448,random,rational,N/A,N/A,J1,3,30,30,3,7,2,5
449,random,rational,N/A,N/A,J1,6,30,30,6,16,1,15
450,random,rational,N/A,N/A,J1,9,30,30,9,16,3,13
451,random,rational,N/A,N/A,J1,25,30,30,25,20,4,16
452,random,rational,N/A,N/A,J1,0,30,30,0,1,0,1
453,random,rational,N/A,N/A,J1,11,30,30,11,16,4,12
454,random,rational,N/A,N/A,J1,11,30,30,11,18,6,12
455,random,rational,N/A,N/A,J1,28,30,30,28,16,1,15
456,random,rational,N/A,N/A,J1,6,30,30,6,12,3,9
457,random,rational,N/A,N/A,J1,10,30,30,10,7,5,2
458,random,rational,N/A,N/A,J1,3,30,30,3,11,1,10
459,random,rational,N/A,N/A,J1,0,30,30,0,0,0,0
460,random,rational,N/A,N/A,J1,1,30,30,1,4,1,3
461,random,rational,N/A,N/A,J1,9,30,30,9,15,0,15
462,random,rational,N/A,N/A,J1,8,30,30,8,18,5,13
463,random,rational,N/A,N/A,J1,14,30,30,14,20,6,14
464,random,rational,N/A,N/A,J1,21,30,30,21,17,3,14
465,random,rational,N/A,N/A,J1,0,30,30,0,5,0,5
466,random,rational,N/A,N/A,J1,1,30,30,1,8,0,8
467,random,rational,N/A,N/A,J1,11,30,30,11,16,5,11
468,random,rational,N/A,N/A,J1,8,30,30,8,13,5,8
469,random,rational,N/A,N/A,J1,9,30,30,9,13,4,9
470,random,rational,N/A,N/A,J1,14,30,30,14,23,8,15
471,random,rational,N/A,N/A,J1,15,30,30,15,23,5,18
472,random,rational,N/A,N/A,J1,8,30,30,8,17,3,14
473,random,rational,N/A,N/A,J1,5,30,30,5,7,2,5
474,random,rational,N/A,N/A,J1,5,30,30,5,14,2,12
475,random,rational,N/A,N/A,J0,30,25,25,30,17,4,13
476,random,rational,N/A,N/A,J1,7,30,30,7,9,4,5
477,random,rational,N/A,N/A,J1,4,30,30,4,14,1,13
478,random,rational,N/A,N/A,J1,7,30,30,7,17,1,16
479,random,rational,N/A,N/A,J1,14,30,30,14,17,5,12
480,random,rational,N/A,N/A,J1,0,30,30,0,1,0,1
481,random,rational,N/A,N/A,J1,9,30,30,9,18,4,14
482,random,rational,N/A,N/A,J1,2,30,30,2,5,2,3
483,random,rational,N/A,N/A,J1,13,30,30,13,19,7,12
484,random,rational,N/A,N/A,J1,1,30,30,1,8,1,7
485,random,rational,N/A,N/A,J1,21,30,30,21,20,6,14
486,random,rational,N/A,N/A,J1,1,30,30,1,1,0,1
487,random,rational,N/A,N/A,J1,0,30,30,0,2,0,2
488,random,rational,N/A,N/A,J1,9,30,30,9,19,4,15
489,random,rational,N/A,N/A,J1,7,30,30,7,13,3,10
490,random,rational,N/A,N/A,J1,0,30,30,0,6,0,6
491,random,rational,N/A,N/A,J1,6,30,30,6,12,1,11
492,random,rational,N/A,N/A,J1,5,30,30,5,13,2,11
493,random,rational,N/A,N/A,J1,7,30,30,7,9,3,6
494,random,rational,N/A,N/A,J1,1,30,30,1,3,0,3
495,random,rational,N/A,N/A,J1,0,30,30,0,0,0,0
496,random,rational,N/A,N/A,J0,30,5,5,30,4,0,4
497,random,rational,N/A,N/A,J1,6,30,30,6,10,2,8
498,random,rational,N/A,N/A,J1,0,30,30,0,0,0,0
499,random,rational,N/A,N/A,J1,15,30,30,15,19,5,14
500,random,rational,N/A,N/A,J1,13,30,30,13,14,3,11
501,random,rational,N/A,N/A,J1,2,30,30,2,5,2,3
502,random,rational,N/A,N/A,J1,9,30,30,9,10,2,8
503,random,rational,N/A,N/A,J1,6,30,30,6,14,2,12
504,random,rational,N/A,N/A,J1,4,30,30,4,16,2,14
505,random,rational,N/A,N/A,J1,1,30,30,1,13,0,13
506,random,rational,N/A,N/A,J1,2,30,30,2,4,2,2
507,random,rational,N/A,N/A,J1,3,30,30,3,2,1,1
508,random,rational,N/A,N/A,J1,0,30,30,0,3,0,3
509,random,rational,N/A,N/A,J1,1,30,30,1,3,1,2
510,random,rational,N/A,N/A,J1,6,30,30,6,14,3,11
511,random,rational,N/A,N/A,J1,0,30,30,0,0,0,0
512,random,rational,N/A,N/A,J0,30,0,0,30,0,0,0
513,random,rational,N/A,N/A,J1,0,30,30,0,4,0,4
514,random,rational,N/A,N/A,J1,1,30,30,1,1,1,0
515,random,rational,N/A,N/A,J1,0,30,30,0,2,0,2
516,random,rational,N/A,N/A,J1,6,30,30,6,3,2,1
517,random,rational,N/A,N/A,J1,25,30,30,25,9,1,8
518,random,rational,N/A,N/A,J1,15,30,30,15,24,7,17
519,random,rational,N/A,N/A,J1,7,30,30,7,14,5,9
