timesteps,policy_gradient_loss,value_loss,entropy_loss,loss
6598657,-6.260194e-03,6.023562e-01,-1.150631e+00,2.107406e-01
6602753,-8.350062e-03,6.406894e-01,-1.146354e+00,2.487762e-01
6606849,-6.966582e-03,6.012487e-01,-1.150380e+00,2.406869e-01
6610945,-8.082101e-03,6.900593e-01,-1.124415e+00,2.655969e-01
6615041,-5.726985e-03,7.224335e-01,-1.131789e+00,3.003708e-01
6619137,-7.496203e-03,6.815320e-01,-1.110962e+00,2.666678e-01
6623233,-6.880982e-03,7.429332e-01,-1.118988e+00,2.988980e-01
6627329,-5.962157e-03,6.776010e-01,-1.107290e+00,2.842776e-01
6631425,-7.338336e-03,7.580405e-01,-1.099173e+00,2.931457e-01
6635521,-9.226003e-03,7.087952e-01,-1.101741e+00,2.957054e-01
6639617,-6.909204e-03,6.833624e-01,-1.086564e+00,2.834221e-01
6643713,-6.611216e-03,6.869188e-01,-1.094013e+00,2.623399e-01
6647809,-8.712243e-03,6.710271e-01,-1.078030e+00,2.518980e-01
6651905,-6.472392e-03,7.550231e-01,-1.080525e+00,3.119676e-01
6656001,-5.572221e-03,7.113671e-01,-1.071832e+00,2.980762e-01
6660097,-6.126291e-03,7.115148e-01,-1.067213e+00,3.017384e-01
6664193,-6.828126e-03,6.982827e-01,-1.053544e+00,2.926811e-01
6668289,-6.363487e-03,7.766054e-01,-1.069024e+00,3.068939e-01
6672385,-7.507895e-03,7.634193e-01,-1.071968e+00,3.157282e-01
6676481,-6.050249e-03,7.352577e-01,-1.074563e+00,2.885777e-01
6680577,-5.194338e-03,7.762972e-01,-1.077462e+00,2.941510e-01
6684673,-6.784760e-03,7.497915e-01,-1.083799e+00,2.888496e-01
6688769,-5.864930e-03,7.062889e-01,-1.060397e+00,2.780209e-01
6692865,-5.590430e-03,7.106091e-01,-1.067327e+00,2.693307e-01
6696961,-7.437595e-03,7.645338e-01,-1.063353e+00,3.071124e-01
6701057,-6.323708e-03,7.258850e-01,-1.081450e+00,2.828617e-01
6705153,-7.210338e-03,7.328163e-01,-1.110074e+00,2.944756e-01
6709249,-6.456224e-03,7.251443e-01,-1.105061e+00,3.035568e-01
6713345,-7.712594e-03,7.285210e-01,-1.100866e+00,3.026527e-01
6717441,-6.741112e-03,6.972601e-01,-1.108867e+00,2.799610e-01
6721537,-5.868886e-03,6.986046e-01,-1.132465e+00,2.735673e-01
6725633,-6.996207e-03,6.906650e-01,-1.111329e+00,3.047481e-01
6729729,-5.867904e-03,6.995504e-01,-1.100154e+00,2.859324e-01
6733825,-6.556333e-03,6.992869e-01,-1.114246e+00,2.513483e-01
6737921,-5.660869e-03,7.148858e-01,-1.110673e+00,2.901937e-01
6742017,-6.115395e-03,6.912089e-01,-1.107232e+00,2.831657e-01
6746113,-4.974895e-03,7.620984e-01,-1.097805e+00,3.338580e-01
6750209,-5.920938e-03,6.988276e-01,-1.100062e+00,2.708775e-01
6754305,-9.380029e-03,7.208169e-01,-1.117877e+00,3.045697e-01
6758401,-7.558252e-03,7.161956e-01,-1.126088e+00,2.807693e-01
6762497,-6.939609e-03,7.211952e-01,-1.118252e+00,2.992538e-01
6766593,-5.918132e-03,6.904004e-01,-1.121107e+00,2.640103e-01
6770689,-7.025328e-03,7.014484e-01,-1.102133e+00,2.715759e-01
6774785,-6.388879e-03,7.141620e-01,-1.094146e+00,2.622632e-01
6778881,-6.695971e-03,7.237338e-01,-1.102515e+00,2.791839e-01
6782977,-7.091006e-03,7.570502e-01,-1.107894e+00,2.914995e-01
6787073,-6.610051e-03,7.086971e-01,-1.083337e+00,3.036300e-01
6791169,-5.922810e-03,7.141551e-01,-1.080866e+00,3.127081e-01
6795265,-6.353860e-03,6.939000e-01,-1.072570e+00,2.587545e-01
6799361,-6.863410e-03,6.902968e-01,-1.093822e+00,2.881640e-01
6803457,-7.804624e-03,6.716897e-01,-1.070168e+00,2.766061e-01
6807553,-7.100607e-03,7.377744e-01,-1.081522e+00,3.011818e-01
6811649,-6.480175e-03,7.056610e-01,-1.078227e+00,2.766295e-01
6815745,-7.200120e-03,7.384642e-01,-1.066223e+00,3.107129e-01
6819841,-6.525482e-03,7.643152e-01,-1.079127e+00,3.225916e-01
6823937,-6.336876e-03,7.634158e-01,-1.094021e+00,3.314343e-01
6828033,-6.119401e-03,7.100421e-01,-1.105695e+00,3.012105e-01
6832129,-7.291105e-03,7.225883e-01,-1.120800e+00,3.045453e-01
6836225,-6.912433e-03,7.521850e-01,-1.107221e+00,3.271768e-01
6840321,-5.932529e-03,7.438331e-01,-1.120423e+00,2.904845e-01
6844417,-7.203527e-03,7.241551e-01,-1.127212e+00,3.070896e-01
6848513,-6.863642e-03,7.196673e-01,-1.108427e+00,2.860422e-01
6852609,-6.871134e-03,6.866380e-01,-1.084577e+00,2.813746e-01
6856705,-6.384223e-03,7.474725e-01,-1.101672e+00,2.982115e-01
6860801,-5.117472e-03,6.931200e-01,-1.135682e+00,2.723728e-01
6864897,-6.570514e-03,6.918453e-01,-1.119965e+00,2.529811e-01
6868993,-5.827650e-03,7.681619e-01,-1.107310e+00,3.537216e-01
6873089,-5.740702e-03,7.442799e-01,-1.098700e+00,3.102264e-01
6877185,-7.665175e-03,8.010069e-01,-1.086239e+00,3.037185e-01
6881281,-5.895517e-03,7.567505e-01,-1.102774e+00,3.153449e-01
6885377,-6.846326e-03,7.738992e-01,-1.092608e+00,3.174822e-01
6889473,-5.977704e-03,7.695855e-01,-1.089281e+00,3.317507e-01
6893569,-7.502026e-03,7.765383e-01,-1.080686e+00,3.189898e-01
6897665,-6.372210e-03,7.950065e-01,-1.081183e+00,3.138452e-01
6901761,-6.264520e-03,7.781470e-01,-1.081135e+00,3.357843e-01
6905857,-7.232514e-03,7.951155e-01,-1.090126e+00,3.556762e-01
6909953,-5.820776e-03,7.558104e-01,-1.087082e+00,3.173451e-01
6914049,-6.295418e-03,7.496512e-01,-1.104124e+00,3.170077e-01
6918145,-7.145878e-03,7.948146e-01,-1.110846e+00,3.305116e-01
6922241,-5.533400e-03,7.489044e-01,-1.092121e+00,3.078439e-01
6926337,-6.975380e-03,7.689834e-01,-1.106480e+00,3.336775e-01
6930433,-6.013694e-03,7.482890e-01,-1.087892e+00,3.117149e-01
6934529,-6.936849e-03,7.222772e-01,-1.059592e+00,2.821759e-01
6938625,-5.957566e-03,7.836330e-01,-1.094070e+00,3.271203e-01
6942721,-6.666784e-03,7.392218e-01,-1.098566e+00,2.933868e-01
6946817,-7.026032e-03,7.150486e-01,-1.130453e+00,2.899784e-01
6950913,-5.833490e-03,6.868760e-01,-1.113330e+00,2.629939e-01
6955009,-5.607855e-03,8.141420e-01,-1.088207e+00,3.491218e-01
6959105,-6.001352e-03,7.807907e-01,-1.088116e+00,3.084776e-01
6963201,-6.513208e-03,7.706448e-01,-1.112789e+00,3.304861e-01
6967297,-6.933911e-03,7.490628e-01,-1.099449e+00,2.997969e-01
6971393,-6.001943e-03,7.676159e-01,-1.099024e+00,3.117020e-01
6975489,-7.125074e-03,7.758624e-01,-1.100760e+00,3.160161e-01
6979585,-6.058307e-03,7.589476e-01,-1.069597e+00,3.126051e-01
6983681,-7.007088e-03,6.866829e-01,-1.088350e+00,2.811358e-01
6987777,-6.521722e-03,7.423115e-01,-1.089591e+00,2.751413e-01
6991873,-5.433639e-03,7.256083e-01,-1.115312e+00,2.835426e-01
6995969,-7.182855e-03,7.236000e-01,-1.113606e+00,2.838797e-01
7000065,-5.511860e-03,6.868682e-01,-1.107366e+00,2.826246e-01
7004161,-6.684931e-03,7.112485e-01,-1.125377e+00,2.612724e-01
7008257,-6.352292e-03,6.891499e-01,-1.120245e+00,2.949829e-01
7012353,-5.889494e-03,7.216393e-01,-1.122549e+00,2.847934e-01
7016449,-6.735674e-03,6.883113e-01,-1.117713e+00,2.760027e-01
7020545,-5.958550e-03,7.574592e-01,-1.102861e+00,3.102491e-01
7024641,-6.329417e-03,7.347053e-01,-1.096276e+00,2.792260e-01
7028737,-5.846282e-03,7.228231e-01,-1.107575e+00,3.100297e-01
7032833,-7.486577e-03,7.130473e-01,-1.071326e+00,2.840163e-01
7036929,-8.588009e-03,7.517002e-01,-1.104231e+00,2.962897e-01
7041025,-6.432651e-03,7.625722e-01,-1.077192e+00,3.135585e-01
7045121,-5.431639e-03,7.614254e-01,-1.054653e+00,3.230348e-01
7049217,-6.723525e-03,7.418570e-01,-1.085606e+00,2.905101e-01
7053313,-5.587049e-03,7.233503e-01,-1.084039e+00,2.803393e-01
7057409,-7.028389e-03,7.474322e-01,-1.087287e+00,3.164679e-01
7061505,-7.036096e-03,7.255242e-01,-1.087485e+00,2.840463e-01
7065601,-5.438631e-03,7.292486e-01,-1.084808e+00,2.672031e-01
7069697,-7.160193e-03,7.592304e-01,-1.065811e+00,3.007780e-01
7073793,-7.702086e-03,7.168157e-01,-1.063955e+00,2.828809e-01
7077889,-6.143285e-03,7.862875e-01,-1.055517e+00,3.340119e-01
7081985,-6.525525e-03,8.108919e-01,-1.061815e+00,3.462473e-01
7086081,-5.593813e-03,7.556070e-01,-1.050907e+00,3.259425e-01
7090177,-6.832550e-03,7.554437e-01,-1.038018e+00,3.300177e-01
7094273,-7.058739e-03,7.373601e-01,-1.049164e+00,3.207898e-01
7098369,-6.472767e-03,7.678166e-01,-1.042672e+00,2.842903e-01
7102465,-6.505399e-03,7.656873e-01,-1.037232e+00,3.006023e-01
7106561,-6.328963e-03,7.449867e-01,-1.041904e+00,3.115256e-01
7110657,-8.124074e-03,7.767514e-01,-1.044266e+00,3.152701e-01
7114753,-7.161774e-03,7.601918e-01,-1.056035e+00,2.964112e-01
7118849,-5.225794e-03,7.288790e-01,-1.056144e+00,2.979203e-01
7122945,-7.276151e-03,7.496877e-01,-1.047569e+00,3.024718e-01
7127041,-6.087997e-03,6.703824e-01,-1.065899e+00,2.683168e-01
7131137,-5.703726e-03,6.651754e-01,-1.056127e+00,2.910540e-01
7135233,-5.374410e-03,7.276328e-01,-1.050341e+00,3.117111e-01
7139329,-6.266021e-03,6.588143e-01,-1.057911e+00,2.758319e-01
7143425,-5.864618e-03,6.588929e-01,-1.023042e+00,2.563179e-01
7147521,-6.238612e-03,6.850239e-01,-1.017229e+00,2.788750e-01
7151617,-7.529561e-03,6.544855e-01,-1.039334e+00,2.528212e-01
7155713,-7.310987e-03,6.587056e-01,-1.036980e+00,2.617708e-01
7159809,-6.386151e-03,7.365717e-01,-1.011860e+00,2.996215e-01
7163905,-6.864739e-03,6.774958e-01,-1.042412e+00,2.729648e-01
7168001,-6.245971e-03,6.380506e-01,-1.038634e+00,2.498113e-01
7172097,-5.851221e-03,6.554118e-01,-1.038625e+00,2.786242e-01
7176193,-7.118483e-03,5.888215e-01,-1.053641e+00,2.053961e-01
7180289,-6.012683e-03,6.945686e-01,-1.044633e+00,2.631700e-01
7184385,-6.315833e-03,6.189756e-01,-1.044037e+00,2.216433e-01
7188481,-7.530998e-03,6.323365e-01,-1.020356e+00,1.957689e-01
7192577,-8.166694e-03,6.329034e-01,-1.045010e+00,2.412336e-01
7196673,-6.672356e-03,6.042747e-01,-1.051271e+00,2.091497e-01
7200769,-6.032563e-03,6.243095e-01,-1.031901e+00,2.327515e-01
7204865,-5.141305e-03,6.891232e-01,-1.044447e+00,2.765289e-01
7208961,-7.439952e-03,7.026114e-01,-1.047525e+00,2.859640e-01
7213057,-7.676073e-03,7.303200e-01,-1.030060e+00,2.958225e-01
7217153,-5.413760e-03,7.316827e-01,-1.043799e+00,3.241376e-01
7221249,-4.886005e-03,7.140827e-01,-1.028162e+00,2.910449e-01
7225345,-7.174404e-03,7.473036e-01,-1.054482e+00,2.992817e-01
7229441,-7.804706e-03,6.746200e-01,-1.037422e+00,2.599389e-01
7233537,-7.610567e-03,6.526540e-01,-1.042608e+00,2.686590e-01
7237633,-5.959213e-03,6.640015e-01,-1.062250e+00,2.905810e-01
7241729,-8.096050e-03,6.943536e-01,-1.063745e+00,2.597414e-01
7245825,-4.672376e-03,7.500580e-01,-1.070657e+00,3.341948e-01
7249921,-7.598641e-03,7.296116e-01,-1.079012e+00,2.859862e-01
7254017,-7.677522e-03,6.823079e-01,-1.079410e+00,2.473662e-01
7258113,-6.280510e-03,6.746941e-01,-1.067430e+00,2.590984e-01
7262209,-7.587983e-03,7.169892e-01,-1.073281e+00,2.827148e-01
7266305,-6.086646e-03,7.009191e-01,-1.069174e+00,2.911235e-01
7270401,-5.180179e-03,7.145605e-01,-1.088863e+00,3.064943e-01
7274497,-7.480177e-03,6.100693e-01,-1.085600e+00,2.106372e-01
7278593,-6.070860e-03,6.716417e-01,-1.089134e+00,2.748435e-01
7282689,-6.686124e-03,7.386202e-01,-1.117851e+00,2.909946e-01
7286785,-6.149370e-03,7.408178e-01,-1.101920e+00,3.101695e-01
7290881,-7.030936e-03,7.138163e-01,-1.111055e+00,2.755653e-01
7294977,-8.325721e-03,7.550415e-01,-1.087468e+00,3.272396e-01
7299073,-8.284781e-03,7.543359e-01,-1.089942e+00,2.762040e-01
7303169,-6.397691e-03,6.444235e-01,-1.116651e+00,2.711729e-01
7307265,-8.102684e-03,6.850617e-01,-1.107073e+00,2.690401e-01
7311361,-6.323720e-03,7.240440e-01,-1.096423e+00,2.998499e-01
7315457,-6.016873e-03,6.572168e-01,-1.095419e+00,2.584369e-01
7319553,-8.527724e-03,7.169483e-01,-1.112321e+00,3.034580e-01
7323649,-6.399217e-03,7.124094e-01,-1.105394e+00,2.901444e-01
7327745,-6.807784e-03,6.819099e-01,-1.092762e+00,2.827909e-01
7331841,-6.454351e-03,7.145245e-01,-1.114624e+00,2.764511e-01
7335937,-5.773894e-03,6.945236e-01,-1.092533e+00,2.708992e-01
7340033,-7.071765e-03,6.145158e-01,-1.115236e+00,2.405445e-01
7344129,-5.803952e-03,7.252400e-01,-1.096832e+00,3.042660e-01
7348225,-5.442144e-03,6.654285e-01,-1.102549e+00,2.574996e-01
7352321,-6.191629e-03,7.137476e-01,-1.118841e+00,2.743352e-01
7356417,-6.060008e-03,7.225233e-01,-1.101380e+00,2.838513e-01
7360513,-6.219323e-03,7.237414e-01,-1.094341e+00,3.226196e-01
7364609,-5.847587e-03,7.004826e-01,-1.105179e+00,2.990833e-01
7368705,-7.210749e-03,7.252456e-01,-1.105794e+00,2.913716e-01
7372801,-7.275746e-03,6.936335e-01,-1.091582e+00,2.983133e-01
7376897,-7.394250e-03,6.825528e-01,-1.081259e+00,2.807556e-01
7380993,-7.867583e-03,6.688648e-01,-1.083754e+00,2.476754e-01
7385089,-6.452001e-03,6.931185e-01,-1.083542e+00,2.703176e-01
7389185,-7.702823e-03,6.772540e-01,-1.081765e+00,2.888480e-01
7393281,-7.705173e-03,6.871208e-01,-1.098913e+00,2.595559e-01
7397377,-6.221330e-03,6.987303e-01,-1.074604e+00,2.891341e-01
7401473,-6.516714e-03,7.588108e-01,-1.096481e+00,3.085876e-01
7405569,-9.294277e-03,6.695544e-01,-1.109630e+00,2.633476e-01
7409665,-6.326299e-03,7.277002e-01,-1.115010e+00,3.013578e-01
7413761,-6.721725e-03,6.939127e-01,-1.117507e+00,2.859837e-01
7417857,-6.518276e-03,6.596081e-01,-1.120452e+00,2.694788e-01
7421953,-6.345143e-03,6.824011e-01,-1.108140e+00,2.916137e-01
7426049,-6.261102e-03,7.099248e-01,-1.125468e+00,2.695889e-01
7430145,-5.820339e-03,7.137634e-01,-1.122896e+00,3.025376e-01
7434241,-6.642716e-03,7.034949e-01,-1.133225e+00,2.823534e-01
7438337,-8.946113e-03,7.042606e-01,-1.139462e+00,2.624109e-01
7442433,-7.006311e-03,6.833984e-01,-1.137371e+00,2.811358e-01
7446529,-8.195409e-03,6.698336e-01,-1.108545e+00,2.536857e-01
7450625,-6.315211e-03,6.897924e-01,-1.111435e+00,2.821001e-01
7454721,-6.708573e-03,7.229695e-01,-1.110849e+00,2.881293e-01
7458817,-6.434127e-03,6.893699e-01,-1.093729e+00,2.528012e-01
7462913,-6.839960e-03,6.815699e-01,-1.098183e+00,2.781671e-01
7467009,-6.280353e-03,7.009426e-01,-1.100977e+00,2.846733e-01
7471105,-6.739635e-03,6.634749e-01,-1.088271e+00,2.723575e-01
7475201,-5.400449e-03,7.225482e-01,-1.100222e+00,2.888804e-01
7479297,-6.357895e-03,7.404021e-01,-1.097982e+00,2.978925e-01
7483393,-6.707042e-03,6.559076e-01,-1.077751e+00,2.783329e-01
7487489,-5.714987e-03,7.209301e-01,-1.092458e+00,2.794794e-01
7491585,-6.040840e-03,7.176292e-01,-1.088274e+00,2.971614e-01
7495681,-7.647371e-03,7.748793e-01,-1.108054e+00,3.114843e-01
7499777,-6.702981e-03,7.017052e-01,-1.073355e+00,2.865801e-01
7503873,-7.089838e-03,7.933009e-01,-1.088559e+00,3.283249e-01
7507969,-6.971613e-03,7.135502e-01,-1.087273e+00,2.873462e-01
7512065,-8.358327e-03,7.305209e-01,-1.081909e+00,3.096643e-01
7516161,-6.193908e-03,7.418091e-01,-1.099245e+00,2.847832e-01
7520257,-5.937736e-03,7.560468e-01,-1.093675e+00,3.114901e-01
7524353,-6.646259e-03,7.519079e-01,-1.078750e+00,2.868948e-01
7528449,-7.300894e-03,7.235764e-01,-1.132520e+00,2.743321e-01
7532545,-7.255266e-03,6.678317e-01,-1.096363e+00,2.677794e-01
7536641,-7.405469e-03,7.350714e-01,-1.116546e+00,3.375735e-01
7540737,-5.682113e-03,7.146077e-01,-1.092353e+00,2.799760e-01
7544833,-7.391820e-03,7.198117e-01,-1.105020e+00,2.764844e-01
7548929,-7.036191e-03,7.322968e-01,-1.103275e+00,2.818453e-01
7553025,-7.645303e-03,7.089611e-01,-1.116728e+00,2.865231e-01
7557121,-6.353031e-03,6.733386e-01,-1.107623e+00,2.650400e-01
7561217,-6.157074e-03,7.559171e-01,-1.121498e+00,2.996524e-01
7565313,-6.605349e-03,7.208354e-01,-1.117820e+00,3.022133e-01
7569409,-8.793400e-03,7.341736e-01,-1.112362e+00,2.877801e-01
7573505,-6.870489e-03,7.557982e-01,-1.075070e+00,2.960782e-01
7577601,-7.423155e-03,7.583029e-01,-1.065360e+00,3.117440e-01
7581697,-5.804028e-03,7.369217e-01,-1.089622e+00,2.857500e-01
7585793,-6.857859e-03,7.503424e-01,-1.111364e+00,2.865943e-01
7589889,-7.330251e-03,7.894799e-01,-1.116667e+00,3.239294e-01
7593985,-8.855142e-03,6.643518e-01,-1.099464e+00,2.615831e-01
7598081,-7.012190e-03,6.451710e-01,-1.114868e+00,2.538407e-01
7602177,-7.726140e-03,6.651013e-01,-1.099885e+00,2.560250e-01
7606273,-7.743512e-03,7.341905e-01,-1.128178e+00,3.000555e-01
7610369,-8.401417e-03,7.238004e-01,-1.104028e+00,3.007403e-01
7614465,-7.432473e-03,6.898245e-01,-1.082138e+00,2.527756e-01
7618561,-6.887928e-03,7.202595e-01,-1.091693e+00,2.929308e-01
7622657,-8.273782e-03,7.287313e-01,-1.103202e+00,2.930712e-01
7626753,-7.140240e-03,7.390475e-01,-1.096791e+00,2.855600e-01
7630849,-6.400872e-03,7.648607e-01,-1.112073e+00,3.262411e-01
7634945,-5.548237e-03,7.792417e-01,-1.108472e+00,3.024250e-01
7639041,-6.724219e-03,7.076715e-01,-1.123793e+00,2.822761e-01
7643137,-8.003184e-03,7.201791e-01,-1.104588e+00,2.864378e-01
7647233,-5.609038e-03,7.287086e-01,-1.129260e+00,2.772960e-01
7651329,-7.190842e-03,7.054758e-01,-1.151913e+00,2.926456e-01
7655425,-6.250662e-03,7.112712e-01,-1.145024e+00,2.753389e-01
7659521,-8.429433e-03,6.957390e-01,-1.162847e+00,2.619852e-01
7663617,-7.018335e-03,7.087065e-01,-1.130204e+00,3.034308e-01
7667713,-5.811471e-03,7.099723e-01,-1.138827e+00,2.704097e-01
7671809,-5.615543e-03,7.277586e-01,-1.123184e+00,3.220071e-01
7675905,-7.081828e-03,7.023808e-01,-1.121950e+00,2.833548e-01
7680001,-7.833251e-03,7.659495e-01,-1.117799e+00,3.181891e-01
7684097,-5.956685e-03,7.600044e-01,-1.128771e+00,2.944420e-01
7688193,-6.836491e-03,7.941605e-01,-1.111880e+00,3.346110e-01
7692289,-6.292588e-03,7.391166e-01,-1.130753e+00,2.929695e-01
7696385,-6.270343e-03,7.676500e-01,-1.137948e+00,2.784702e-01
7700481,-7.609185e-03,7.656867e-01,-1.121053e+00,3.041597e-01
7704577,-5.560338e-03,7.686064e-01,-1.131746e+00,3.125115e-01
7708673,-7.044832e-03,7.498551e-01,-1.128592e+00,2.902717e-01
7712769,-5.315425e-03,7.925069e-01,-1.112902e+00,3.420199e-01
7716865,-7.255792e-03,7.775900e-01,-1.113962e+00,3.240435e-01
7720961,-7.171396e-03,7.596985e-01,-1.115368e+00,3.305402e-01
7725057,-7.968705e-03,7.238323e-01,-1.123470e+00,2.800639e-01
7729153,-6.289946e-03,7.683636e-01,-1.131822e+00,3.362421e-01
7733249,-8.053033e-03,7.082299e-01,-1.135468e+00,2.797813e-01
7737345,-8.251073e-03,6.838770e-01,-1.155254e+00,2.609430e-01
7741441,-6.690005e-03,7.416379e-01,-1.126900e+00,3.055149e-01
7745537,-6.317181e-03,7.202696e-01,-1.115358e+00,3.229845e-01
7749633,-7.410566e-03,7.282926e-01,-1.113149e+00,2.791950e-01
7753729,-6.135271e-03,7.463577e-01,-1.118924e+00,3.030491e-01
7757825,-5.549923e-03,7.618675e-01,-1.114257e+00,3.334472e-01
7761921,-6.588521e-03,6.792669e-01,-1.137956e+00,2.445773e-01
7766017,-6.594946e-03,7.351113e-01,-1.144926e+00,2.671061e-01
7770113,-7.368981e-03,7.625717e-01,-1.111085e+00,3.067645e-01
7774209,-7.101520e-03,7.511973e-01,-1.120638e+00,2.862211e-01
7778305,-5.297830e-03,7.304772e-01,-1.137893e+00,3.015737e-01
7782401,-7.212115e-03,7.557873e-01,-1.148265e+00,3.105497e-01
7786497,-8.455418e-03,7.445929e-01,-1.135817e+00,2.953494e-01
7790593,-6.830373e-03,7.027068e-01,-1.137336e+00,2.817430e-01
7794689,-7.024765e-03,7.398084e-01,-1.119802e+00,3.069100e-01
7798785,-6.981204e-03,7.869564e-01,-1.101396e+00,3.389824e-01
7802881,-7.687010e-03,7.456754e-01,-1.107671e+00,2.916728e-01
7806977,-6.608477e-03,7.447501e-01,-1.091448e+00,3.015820e-01
7811073,-7.803157e-03,7.699096e-01,-1.114378e+00,3.157117e-01
7815169,-7.463784e-03,7.780204e-01,-1.133588e+00,2.839119e-01
7819265,-8.481246e-03,7.425716e-01,-1.108959e+00,3.233934e-01
7823361,-6.927286e-03,7.128151e-01,-1.102307e+00,2.965276e-01
7827457,-7.226990e-03,6.868761e-01,-1.105963e+00,2.933179e-01
7831553,-6.071348e-03,6.995549e-01,-1.115210e+00,2.893047e-01
7835649,-6.480214e-03,7.285970e-01,-1.114521e+00,2.964335e-01
7839745,-5.133483e-03,6.906424e-01,-1.100561e+00,2.823043e-01
7843841,-6.437211e-03,7.419069e-01,-1.093999e+00,2.680233e-01
7847937,-5.076113e-03,7.042280e-01,-1.105284e+00,2.793251e-01
7852033,-6.625218e-03,7.285154e-01,-1.114968e+00,2.965287e-01
7856129,-6.618456e-03,7.075004e-01,-1.109094e+00,2.966090e-01
7860225,-5.741377e-03,6.966410e-01,-1.100826e+00,2.616293e-01
7864321,-6.246428e-03,6.910810e-01,-1.080307e+00,2.746922e-01
7868417,-8.798619e-03,7.026690e-01,-1.106834e+00,3.012174e-01
7872513,-7.747574e-03,7.195426e-01,-1.076418e+00,2.879903e-01
7876609,-6.997059e-03,7.473683e-01,-1.101042e+00,3.169188e-01
7880705,-5.936997e-03,6.914205e-01,-1.073459e+00,2.836699e-01
7884801,-7.119346e-03,7.240061e-01,-1.106537e+00,2.569135e-01
7888897,-7.400706e-03,7.002256e-01,-1.106260e+00,2.704206e-01
7892993,-7.298683e-03,7.476793e-01,-1.079830e+00,3.399017e-01
7897089,-7.298134e-03,7.383918e-01,-1.050135e+00,2.912544e-01
7901185,-8.070802e-03,7.880845e-01,-1.093561e+00,3.132321e-01
7905281,-7.836639e-03,7.276699e-01,-1.098848e+00,2.919387e-01
7909377,-5.838518e-03,7.606319e-01,-1.093285e+00,2.975815e-01
7913473,-5.959054e-03,7.860077e-01,-1.080411e+00,3.070116e-01
7917569,-6.825652e-03,7.545529e-01,-1.087929e+00,2.758902e-01
7921665,-6.596802e-03,7.740368e-01,-1.085561e+00,3.191361e-01
7925761,-6.480869e-03,7.403645e-01,-1.100374e+00,3.158146e-01
7929857,-7.400988e-03,6.810033e-01,-1.080570e+00,2.663544e-01
7933953,-7.239577e-03,7.344007e-01,-1.097763e+00,2.914482e-01
7938049,-8.502250e-03,7.065832e-01,-1.089853e+00,2.716622e-01
7942145,-5.858999e-03,7.057056e-01,-1.084658e+00,2.966101e-01
7946241,-7.159969e-03,6.923105e-01,-1.109843e+00,2.856528e-01
7950337,-7.547440e-03,7.223960e-01,-1.110448e+00,2.683431e-01
7954433,-6.191880e-03,7.295823e-01,-1.128067e+00,2.709869e-01
7958529,-7.111733e-03,7.551274e-01,-1.107445e+00,2.929459e-01
7962625,-6.950987e-03,7.270099e-01,-1.134711e+00,3.062730e-01
7966721,-6.606254e-03,8.031782e-01,-1.126924e+00,3.362625e-01
7970817,-7.803094e-03,7.724259e-01,-1.127728e+00,3.181545e-01
7974913,-6.480214e-03,7.819408e-01,-1.120325e+00,2.938932e-01
7979009,-5.345714e-03,7.139573e-01,-1.121394e+00,2.736227e-01
7983105,-7.540469e-03,7.258677e-01,-1.110608e+00,3.002323e-01
7987201,-7.424768e-03,7.745123e-01,-1.115765e+00,3.153774e-01
7991297,-7.729116e-03,7.095130e-01,-1.139251e+00,2.823487e-01
7995393,-5.690760e-03,7.571373e-01,-1.115732e+00,2.989542e-01
7999489,-5.335034e-03,7.225425e-01,-1.141327e+00,2.895795e-01
8003585,-8.280950e-03,7.278248e-01,-1.125943e+00,2.744808e-01
8007681,-7.022804e-03,7.362942e-01,-1.133284e+00,3.159923e-01
8011777,-5.989670e-03,7.206569e-01,-1.112454e+00,2.837971e-01
8015873,-8.988450e-03,6.631648e-01,-1.079476e+00,2.574664e-01
8019969,-8.118801e-03,7.123989e-01,-1.111639e+00,2.718994e-01
